Squeezing [dB],X,P,Bipartition ID,Bipartition 1,Bipartition 2
3.802112417,n_x_0+n_x_1-n_x_8,n_p_0-n_p_2+n_p_5,977,"[2, 5, 7, 8, 9, 10]","[1, 3, 4, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0+n_x_1,n_p_0-n_p_2,978,"[1, 2, 5, 7, 8, 9, 10]","[3, 4, 6, 11, 12, 13, 14, 15, 16]"
3.979400087,n_x_0+n_x_1-n_x_2,n_p_0+n_p_6,979,"[3, 5, 7, 8, 9, 10]","[1, 2, 4, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0-n_x_2,n_p_0-n_p_19,980,"[1, 3, 5, 7, 8, 9, 10]","[2, 4, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,982,"[1, 2, 3, 5, 7, 8, 9, 10]","[4, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0-n_x_2,n_p_0-n_p_8,981,"[2, 3, 5, 7, 8, 9, 10]","[1, 4, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0-n_x_2,n_p_0+n_p_8,984,"[1, 4, 5, 7, 8, 9, 10]","[2, 3, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0-n_x_2,n_p_0+n_p_19,985,"[2, 4, 5, 7, 8, 9, 10]","[1, 3, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,986,"[1, 2, 4, 5, 7, 8, 9, 10]","[3, 6, 11, 12, 13, 14, 15, 16]"
3.979400087,n_x_0+n_x_1-n_x_2,n_p_0+n_p_6,983,"[4, 5, 7, 8, 9, 10]","[1, 2, 3, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,988,"[1, 3, 4, 5, 7, 8, 9, 10]","[2, 6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,989,"[2, 3, 4, 5, 7, 8, 9, 10]","[1, 6, 11, 12, 13, 14, 15, 16]"
2.041199827,n_x_0,n_p_0,990,"[1, 2, 3, 4, 5, 7, 8, 9, 10]","[6, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0-n_x_2,n_p_0+n_p_6,987,"[3, 4, 5, 7, 8, 9, 10]","[1, 2, 6, 11, 12, 13, 14, 15, 16]"
3.979400087,n_x_0+n_x_2-n_x_6,n_p_1+n_p_5,991,"[6, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.802112417,n_x_0+n_x_1+n_x_8,n_p_0-n_p_2+n_p_5,992,"[1, 6, 7, 8, 9, 10]","[2, 3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0+n_x_1,n_p_0-n_p_2,994,"[1, 2, 6, 7, 8, 9, 10]","[3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.802112417,n_x_0+n_x_1-n_x_8,n_p_0-n_p_2+n_p_5,993,"[2, 6, 7, 8, 9, 10]","[1, 3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0-n_x_2,n_p_0-n_p_19,996,"[1, 3, 6, 7, 8, 9, 10]","[2, 4, 5, 11, 12, 13, 14, 15, 16]"
3.979400087,n_x_0+n_x_1-n_x_2,n_p_0+n_p_6,995,"[3, 6, 7, 8, 9, 10]","[1, 2, 4, 5, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,998,"[1, 2, 3, 6, 7, 8, 9, 10]","[4, 5, 11, 12, 13, 14, 15, 16]"
3.010299957,n_x_0-n_x_2,n_p_0-n_p_8,997,"[2, 3, 6, 7, 8, 9, 10]","[1, 4, 5, 11, 12, 13, 14, 15, 16]"
3.979400087,n_x_0+n_x_1-n_x_2,n_p_0+n_p_6,999,"[4, 6, 7, 8, 9, 10]","[1, 2, 3, 5, 11, 12, 13, 14, 15, 16]"
4.259687323,n_x_0+n_x_5,n_p_2+n_p_8,789,"[2, 3, 5, 9, 10]","[1, 4, 6, 7, 8, 11, 12, 13, 14, 15, 16]"
4.259687323,n_x_0+n_x_5,n_p_2-n_p_8,792,"[1, 4, 5, 9, 10]","[2, 3, 6, 7, 8, 11, 12, 13, 14, 15, 16]"
4.259687323,n_x_0+n_x_5,n_p_2+n_p_8,805,"[2, 3, 6, 9, 10]","[1, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16]"
4.259687323,n_x_0+n_x_5,n_p_2-n_p_8,808,"[1, 4, 6, 9, 10]","[2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16]"
